"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"233","Leon Draisaitl","EDM","C","65","29.783333333333","1","0","0","0","1","50.00","5","20.00","1.05","6","5","3","1","0","0","2","1","1","0","0","0","3","1","0","1","1","15","14","51.72"
"239","Dylan Larkin","DET","C","74","112.6","1","0","0","0","1","50.00","10","10.00","1.4","16","13","11","6","0","1","2","1","1","0","0","3","3","3","0","0","5","78","77","50.32"
"254","Christian Dvorak","PHI","C","80","157.75","0","1","1","0","1","100.00","11","0.00","0.83","13","13","7","3","1","0","2","1","1","0","0","0","4","3","0","3","5","36","39","48.00"
"260","Michael Amadio","OTT","R","81","91.166666666667","0","1","1","0","1","33.33","4","0.00","0.48","6","4","4","3","1","1","0","0","0","0","0","2","3","3","1","1","2","0","3","0.00"
"275","Rasmus Andersson","CGY, VGK","D","81","182.88333333333","1","0","0","0","1","16.67","8","12.50","0.42","9","9","2","1","3","0","0","0","0","0","0","0","10","0","4","1","17","0","0","-"
"284","Erik Cernak","T.B","D","61","159.93333333333","0","1","0","1","1","33.33","2","0.00","0.03","3","2","1","0","0","0","4","2","2","0","0","1","6","2","12","2","33","0","0","-"
"289","Keegan Kolesar","VGK","R","82","47.583333333333","0","1","1","0","1","100.00","1","0.00","0.3","2","2","2","1","1","0","0","0","0","0","0","1","0","2","0","1","1","0","0","-"
"293","Brandon Carlo","TOR","D","55","158.1","0","1","1","0","1","33.33","9","0.00","0.23","9","9","1","1","4","0","0","0","0","0","0","0","7","1","9","0","23","0","0","-"
"294","Brock Boeser","VAN","R","75","68.166666666667","1","0","0","0","1","100.00","2","50.00","0.25","2","2","2","1","0","0","0","0","0","0","0","1","1","2","1","0","2","4","0","100.00"
"301","Zach Werenski","CBJ","D","75","91.116666666667","0","1","0","1","1","50.00","6","0.00","0.45","7","6","5","1","0","1","0","0","0","0","0","0","2","3","0","1","3","0","0","-"
"302","Nicolas Roy","COL, TOR","C","74","110.13333333333","0","1","1","0","1","100.00","3","0.00","0.24","5","4","3","0","0","0","0","0","0","0","0","0","2","2","0","0","8","45","41","52.33"
"303","Anthony Beauvillier","WSH","L, R","82","96.233333333333","0","1","1","0","1","50.00","4","0.00","0.31","4","4","1","1","2","0","4","2","2","0","0","1","4","6","1","2","6","16","19","45.71"
"306","Mathieu Joseph","L.A, STL","R","51","38.7","1","0","0","0","1","100.00","1","100.00","0.31","3","2","2","2","0","1","0","0","0","0","0","1","1","1","1","1","7","0","2","0.00"
"309","Mitch Marner","VGK","R","81","101.86666666667","0","1","1","0","1","100.00","3","0.00","0.27","5","3","3","2","2","1","2","1","1","0","0","0","3","6","1","0","2","3","10","23.08"
"317","Evan Rodrigues","FLA","C","69","87.516666666667","1","0","0","0","1","100.00","11","9.09","1.14","16","13","9","4","3","1","4","2","2","0","0","4","0","3","0","0","1","25","43","36.76"
"325","Conor Garland","CBJ, VAN","R","71","93.1","1","0","0","0","1","50.00","5","20.00","1.08","9","9","3","1","1","0","0","0","0","0","0","5","3","3","3","3","3","2","5","28.57"
"330","Vladislav Gavrikov","NYR","D","82","215.93333333333","0","1","1","0","1","25.00","4","0.00","0.17","7","5","2","1","2","0","2","1","1","0","0","1","2","3","7","3","16","0","0","-"
"331","Mason Appleton","DET","C","65","80.95","0","1","0","1","1","100.00","4","0.00","0.38","6","5","2","2","1","0","0","0","0","0","0","1","0","0","3","0","7","1","0","100.00"
"343","Adam Fox","NYR","D","55","42.666666666667","0","1","0","1","1","100.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","-"
"344","Ryan Lindgren","SEA","D","76","192.41666666667","0","1","1","0","1","100.00","2","0.00","0.04","2","2","0","0","0","0","2","1","1","0","0","3","9","1","4","3","29","0","1","0.00"
"346","Carl Grundstrom","PHI","R","47","34.883333333333","0","1","1","0","1","50.00","2","0.00","0.3","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"352","Beck Malenstyn","BUF","L","81","146.56666666667","1","0","0","0","1","50.00","4","25.00","0.34","5","5","3","1","2","1","0","0","0","0","0","0","3","4","11","3","24","5","7","41.67"
"362","Taylor Raddysh","NYR","R","68","53.333333333333","1","0","0","0","1","50.00","6","16.67","0.61","7","6","4","2","2","0","2","1","1","0","0","0","1","3","1","1","7","1","1","50.00"
"371","Tage Thompson","BUF","C","81","5.3833333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","15.38"
"375","Brandon Duhaime","WSH","L, R","82","90.916666666667","1","0","0","0","1","100.00","2","50.00","0.14","3","2","1","1","1","0","0","0","0","0","0","0","2","0","1","0","10","0","0","-"
"378","Brandon Hagel","T.B","L","71","158.6","1","0","0","0","1","50.00","11","9.09","0.94","20","14","10","1","0","1","0","0","0","0","0","5","9","8","1","1","10","4","11","26.67"
"392","Nicolas Hague","NSH","D","62","128.65","0","1","0","1","1","50.00","4","0.00","0.18","6","5","1","0","1","1","4","2","2","0","0","0","2","0","1","2","2","0","0","-"
"397","Michael Rasmussen","DET","C","64","86.933333333333","1","0","0","0","1","100.00","5","20.00","0.62","6","6","4","2","1","1","0","0","0","0","0","2","1","3","0","0","12","7","6","53.85"
"402","Nico Hischier","N.J","C","82","149.23333333333","0","1","1","0","1","33.33","12","0.00","2.23","22","20","16","7","4","2","0","0","0","0","0","1","4","4","0","3","10","84","90","48.28"
"406","Elias Pettersson","VAN","C","74","69.133333333333","1","0","0","0","1","100.00","4","25.00","0.86","7","7","5","2","0","1","0","0","0","0","0","1","0","3","0","0","5","42","73","36.52"
"409","Nick Suzuki","MTL","C","82","59.45","1","0","0","0","1","100.00","7","14.29","0.4","9","8","3","1","1","0","2","1","1","0","0","1","3","2","2","1","5","24","32","42.86"
"415","Miro Heiskanen","DAL","D","77","239.66666666667","1","0","0","0","1","50.00","9","11.11","0.32","11","11","2","1","1","0","0","0","0","0","0","0","6","5","3","6","19","0","0","-"
"427","Alex Iafallo","WPG","L","79","89.2","0","1","1","0","1","100.00","2","0.00","0.07","3","3","0","0","1","0","2","1","1","0","0","0","1","1","0","1","4","2","2","50.00"
"430","Eetu Luostarinen","FLA","C","73","139.91666666667","0","1","1","0","1","100.00","6","0.00","0.51","7","7","3","2","3","0","2","1","1","0","0","4","3","3","7","4","13","9","16","36.00"
"435","Noah Cates","PHI","L","82","138.65","1","0","0","0","1","33.33","5","20.00","0.5","8","7","6","2","1","0","0","0","0","0","0","2","2","2","3","3","7","22","27","44.90"
"444","Mark Kastelic","BOS","C","82","169.43333333333","1","0","0","0","1","100.00","13","7.69","1.34","20","18","10","3","7","0","4","2","2","0","0","0","7","10","2","3","10","85","67","55.92"
"447","Parker Kelly","COL","C","82","172.45","1","0","0","0","1","100.00","10","10.00","0.93","16","15","8","2","2","0","2","1","1","0","0","3","6","3","5","2","11","5","11","31.25"
"450","Kiefer Sherwood","S.J, VAN","L","72","107.6","1","0","0","0","1","50.00","10","10.00","1.34","17","16","11","5","1","1","6","3","3","0","0","3","2","3","6","1","4","3","5","37.50"
"451","Eric Robinson","CAR","L","67","70.05","0","1","1","0","1","100.00","5","0.00","0.56","7","7","4","2","0","0","0","0","0","0","0","1","2","0","2","0","1","1","1","50.00"
"456","Brady Tkachuk","OTT","L","60","4.4","1","0","0","0","1","100.00","1","100.00","0.16","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","100.00"
"471","Oskar Bäck","DAL","C","72","166.25","1","0","0","0","1","33.33","8","12.50","0.37","10","9","2","2","3","0","2","1","1","0","0","0","2","3","0","4","12","5","14","26.32"
"472","Filip Hallander","PIT","C","13","12.983333333333","1","0","0","0","1","100.00","1","100.00","0.6","3","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"476","Kevin Bahl","CGY","D","76","197.7","0","1","0","1","1","25.00","1","0.00","0","1","1","0","0","1","0","4","2","2","0","0","1","5","6","5","0","21","0","0","-"
"477","Noah Dobson","MTL","D","80","162.86666666667","0","1","0","1","1","25.00","5","0.00","0.31","6","6","3","0","0","1","4","2","2","0","0","1","6","2","6","3","21","0","0","-"
"478","Bo Groulx","TOR","C","13","38.15","1","0","0","0","1","50.00","3","33.33","0.16","5","4","2","0","0","0","0","0","0","0","0","0","0","0","2","0","2","9","31","22.50"
"487","Kirill Marchenko","CBJ","R","76","4.2666666666667","1","0","0","0","1","100.00","3","33.33","0.13","4","3","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","-"
"500","Cole Koepke","WPG","L","66","117.85","1","0","0","0","1","100.00","14","7.14","1.75","20","19","12","6","4","0","2","1","1","0","0","4","5","3","8","0","7","0","0","-"
"501","Spencer Stastney","EDM, NSH","D","66","95.5","0","1","1","0","1","100.00","1","0.00","0.08","2","2","1","0","0","0","0","0","0","0","0","0","7","4","2","2","11","0","0","-"
"502","Yegor Sharangovich","CGY","C","78","76.866666666667","1","0","0","0","1","100.00","9","11.11","1.61","14","14","8","5","3","1","0","0","0","0","0","1","2","2","0","0","2","5","11","31.25"
"511","Nico Sturm","MIN","C","49","86.983333333333","1","0","0","0","1","100.00","7","14.29","1.05","8","8","3","1","1","0","0","0","0","0","0","1","2","5","1","0","2","48","41","53.93"
"512","Blake Lizotte","PIT","C","55","136.73333333333","1","0","0","0","1","100.00","4","25.00","1.35","9","7","5","2","0","1","0","0","0","0","0","1","3","5","3","2","14","55","71","43.65"
"517","Bowen Byram","BUF","D","82","134.11666666667","0","1","1","0","1","20.00","5","0.00","0.19","5","5","1","1","3","0","4","2","2","0","0","0","4","3","1","1","10","0","0","-"
"536","Alex Vlasic","CHI","D","81","230.88333333333","0","1","1","0","1","25.00","4","0.00","0.09","5","5","0","0","1","0","0","0","0","0","0","1","11","8","3","5","20","0","0","-"
"540","Connor McMichael","WSH","C, L","78","159.56666666667","0","1","1","0","1","100.00","10","0.00","0.57","16","12","7","0","1","1","6","3","3","0","0","1","2","5","2","1","6","48","74","39.34"
"564","Max Crozier","T.B","D","35","47.133333333333","0","1","0","1","1","50.00","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","1","0","0","2","1","2","0","0","-"
"573","Cole Smith","NSH, VGK","R","63","123.31666666667","0","1","1","0","1","50.00","6","0.00","0.22","8","7","2","0","3","0","2","1","1","0","0","0","1","4","10","3","4","1","1","50.00"
"586","Ridly Greig","OTT","C","77","159.48333333333","1","0","0","0","1","33.33","8","12.50","0.98","10","8","7","5","0","1","0","0","0","0","0","3","3","6","2","1","9","33","41","44.59"
"591","Alexander Nikishin","CAR","D","81","88.45","1","0","0","0","1","33.33","4","25.00","0.28","5","5","1","0","0","2","0","0","0","0","0","0","4","1","1","2","12","0","0","-"
"602","Quinton Byfield","L.A","R","79","152.25","0","1","1","0","1","100.00","7","0.00","0.55","10","8","5","2","2","0","0","0","0","0","0","5","3","6","0","2","2","53","84","38.69"
"621","Ian Moore","ANA","D","67","37.616666666667","0","1","1","0","1","100.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0.00"
"640","Alex Steeves","BOS","C","43","21.2","1","0","0","0","1","100.00","2","50.00","0.3","2","2","2","2","0","0","0","0","0","0","0","0","1","2","1","0","3","0","0","-"
"641","Matt Kiersted","MIN","D","6","11.95","0","1","1","0","1","inf","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
"659","Matthew Knies","TOR","L","79","89.1","1","0","0","0","1","50.00","5","20.00","0.69","5","5","5","3","1","1","0","0","0","0","0","1","1","6","2","1","2","1","1","50.00"
"671","Simon Edvinsson","DET","D","72","114.26666666667","0","1","1","0","1","33.33","2","0.00","0.08","3","3","0","0","1","0","2","1","1","0","0","3","7","2","1","0","27","0","0","-"
"672","Fedor Svechkov","NSH","C","70","24.85","1","0","0","0","1","100.00","1","100.00","0.08","2","1","1","0","0","0","0","0","0","0","0","2","0","0","1","0","1","4","4","50.00"
"680","Ryker Evans","SEA","D","67","65","1","0","0","0","1","100.00","1","100.00","0.08","1","1","1","0","0","0","2","1","1","0","0","1","0","0","1","1","2","0","0","-"
"685","Tyson Kozak","BUF","C","46","43.3","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","3","21","20","51.22"
"700","Ryan Greene","CHI","C","81","138.25","1","0","0","0","1","33.33","3","33.33","0.24","6","4","2","2","0","0","2","1","1","0","0","0","1","6","0","1","2","73","107","40.56"
"705","Marco Kasper","DET","C","81","61.683333333333","0","1","1","0","1","100.00","2","0.00","0.56","3","3","3","1","2","1","0","0","0","0","0","1","2","2","1","1","4","6","11","35.29"
"712","Fraser Minten","BOS","C","82","127.46666666667","0","1","1","0","1","50.00","7","0.00","0.66","9","7","4","2","3","1","0","0","0","0","0","1","0","5","1","2","4","17","31","35.42"
"713","Pavel Mintyukov","ANA","D","73","163.63333333333","0","1","0","1","1","33.33","5","0.00","0.49","8","6","4","1","0","1","0","0","0","0","0","2","4","3","3","1","26","0","0","-"
"714","Frank Nazar","CHI","C","66","74.183333333333","1","0","0","0","1","100.00","5","20.00","2.47","7","7","6","5","2","0","0","0","0","0","0","0","1","1","2","4","2","15","33","31.25"
"716","Liam Ohgren","MIN, VAN","L","69","32.216666666667","0","1","1","0","1","100.00","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","1","3","0","0","-"
"776","Otto Stenberg","STL","C","32","34.95","0","1","1","0","1","100.00","2","0.00","0.17","3","3","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","3","0.00"
"778","Matthew Wood","NSH","R","71","0.33333333333333","1","0","0","0","1","100.00","1","100.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"784","Nikolas Matinpalo","OTT","D","50","76.966666666667","0","1","0","1","1","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","1","9","0","0","-"
"795","Beckett Sennecke","ANA","R","82","3.7333333333333","1","0","0","0","1","100.00","1","100.00","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"811","Arttu Hyry","DAL","R","20","42.4","1","0","0","0","1","100.00","3","33.33","0.09","4","3","1","0","0","0","0","0","0","0","0","1","1","2","1","4","1","27","25","51.92"
"1","Brent Burns","COL","D","82","181.35","0","0","0","0","0","0.00","4","0.00","0.03","5","4","1","0","0","0","2","1","1","0","0","0","13","2","1","0","19","0","0","-"
"2","Corey Perry","L.A, T.B","R","72","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Alex Ovechkin","WSH","L","82","2.25","0","0","0","0","0","-","1","0.00","0.03","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"4","Evgeni Malkin","PIT","C","56","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Sidney Crosby","PIT","C","68","2.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","3","2","60.00"
"6","Anze Kopitar","L.A","C","67","51.283333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","1","6","74","63","54.01"
"7","Kris Letang","PIT","D","74","83.516666666667","0","0","0","0","0","-","7","0.00","0.08","8","8","0","0","2","0","4","2","2","0","0","1","7","1","3","1","10","0","0","-"
"8","Ryan Reaves","S.J","R","50","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Brad Marchand","FLA","L","52","54.7","0","0","0","0","0","-","7","0.00","1.06","11","9","6","5","1","2","0","0","0","0","0","2","2","3","1","3","2","0","0","-"
"11","Jeff Petry","FLA, MIN","D","67","49.983333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","0","3","1","6","0","0","-"
"12","Claude Giroux","OTT","R","82","113.75","0","0","0","0","0","0.00","2","0.00","0.17","4","3","3","0","0","0","2","1","1","0","0","1","3","2","0","0","4","115","50","69.70"
"14","Jonathan Toews","WPG","C","82","10.433333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","15","50.00"
"16","Jamie Benn","DAL","L","60","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"18","Brendan Smith","CBJ","D","15","10.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"19","David Perron","DET, OTT","L","65","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"20","Patrick Kane","DET","R","67","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"21","Evgenii Dadonov","N.J","L","24","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"23","Ryan McDonagh","T.B","D","48","148.95","0","0","0","0","0","0.00","1","0.00","0","2","1","1","0","0","0","0","0","0","0","0","2","9","5","2","0","21","0","0","-"
"26","Steven Stamkos","NSH","C","82","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"27","Zach Bogosian","MIN","D","41","31.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"28","Luke Schenn","BUF, WPG","D","50","81.133333333333","0","0","0","0","0","0.00","3","0.00","0.07","4","4","0","0","0","1","4","2","2","0","0","2","1","3","5","0","14","0","0","-"
"29","Tyler Myers","DAL, VAN","D","73","183.78333333333","0","0","0","0","0","0.00","3","0.00","0.25","4","4","3","1","0","0","2","1","1","0","0","1","1","2","21","3","17","0","0","-"
"30","Erik Karlsson","PIT","D","75","140.28333333333","0","0","0","0","0","0.00","1","0.00","0.51","5","5","3","1","0","0","2","1","1","0","0","1","4","4","2","2","10","0","0","-"
"31","Jordan Eberle","SEA","R","80","5.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"32","John Carlson","ANA, WSH","D","71","165.3","0","0","0","0","0","-","6","0.00","0.38","8","8","3","3","1","0","4","2","2","0","0","1","6","0","0","0","16","0","1","0.00"
"33","Roman Josi","NSH","D","68","81.133333333333","0","0","0","0","0","0.00","5","0.00","0.83","6","6","3","2","3","0","2","1","1","0","0","2","2","1","1","1","12","0","0","-"
"34","Travis Hamonic","DET","D","26","42.65","0","0","0","0","0","-","3","0.00","0","3","3","0","0","3","0","0","0","0","0","0","0","2","0","1","0","7","0","0","-"
"36","Gustav Nyquist","WPG","R","51","25.4","0","0","0","0","0","-","1","0.00","0.15","4","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0.00"
"37","Jared Spurgeon","MIN","D","79","137.76666666667","0","0","0","0","0","0.00","2","0.00","0","3","2","0","0","2","0","0","0","0","0","0","1","2","0","4","1","22","0","0","-"
"41","John Tavares","TOR","C","82","2.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","2","60.00"
"42","Victor Hedman","T.B","D","33","66.016666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","2","1","1","0","0","3","1","2","1","1","3","0","0","-"
"43","Matt Duchene","DAL","C","57","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"44","Evander Kane","VAN","L","71","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"45","Brayden Schenn","NYI, STL","C","80","8.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","9","3","75.00"
"46","Oliver Ekman-Larsson","TOR","D","78","22.866666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","10","1","0","0","1","0","1","0","0","0","1","0","0","-"
"47","Nazem Kadri","CGY, COL","C","77","4.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","80.00"
"48","Dmitry Kulikov","FLA","D","19","32.216666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","1","1","0","1","0","3","0","0","-"
"49","Nick Leddy","S.J","D","32","39.816666666667","0","0","0","0","0","0.00","2","0.00","0.03","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","4","0","0","-"
"50","Chris Kreider","ANA","L","75","42.566666666667","0","0","0","0","0","-","5","0.00","0.38","6","5","3","2","1","0","2","1","1","0","0","0","1","1","0","0","1","0","3","0.00"
"51","Brayden McNabb","VGK","D","63","153.13333333333","0","0","0","0","0","0.00","4","0.00","0","5","4","1","0","4","0","0","0","0","0","0","2","4","2","25","2","32","0","0","-"
"53","Dmitry Orlov","S.J","D","82","66.316666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","2","0","8","0","0","-"
"55","Mattias Ekholm","EDM","D","82","142.15","0","0","0","0","0","0.00","8","0.00","0.44","8","8","2","1","1","1","0","0","0","0","0","1","8","1","3","2","22","0","0","-"
"56","Marcus Foligno","MIN","L","56","80.25","0","0","0","0","0","0.00","3","0.00","0.03","3","3","0","0","0","0","2","1","1","0","0","1","0","0","2","0","12","2","3","40.00"
"58","Nicolas Deslauriers","CAR, PHI","L","31","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"59","Ben Chiarot","DET","D","82","146.43333333333","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","2","0","4","2","2","0","0","1","3","1","5","0","18","0","0","-"
"61","Anders Lee","NYI","L","82","2.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"62","Nick Jensen","OTT","D","61","49.85","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","2","1","1","0","0","-"
"65","Radko Gudas","ANA","D","56","91.6","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","1","0","0","0","0","0","0","1","5","0","9","0","11","0","0","-"
"66","Chris Tanev","TOR","D","11","23.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","0","-"
"67","Mats Zuccarello","MIN","R","59","2.2166666666667","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Calle Jarnkrok","TOR","C","56","123.41666666667","0","0","0","0","0","0.00","3","0.00","0.42","4","4","3","1","0","0","2","1","1","0","0","1","1","0","0","0","3","13","15","46.43"
"69","Justin Holl","STL","D","9","4.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"70","Jason Zucker","BUF","L","62","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"71","Tyler Toffoli","S.J","C","79","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"72","Charlie Coyle","CBJ","C","82","170.15","0","0","0","0","0","0.00","6","0.00","0.27","7","7","4","1","0","0","0","0","0","0","0","3","4","7","2","4","12","84","109","43.52"
"73","Tyler Pitlick","MIN","C","32","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"76","Alex Petrovic","DAL","D","54","25.166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","-"
"78","Derek Forbort","VAN","D","2","6.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"79","Kevin Hayes","PIT","R","28","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"81","Vladimir Tarasenko","MIN","R","75","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"83","Jeff Skinner","S.J","L","32","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"84","Zach Hyman","EDM","L","58","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"85","Erik Gudbranson","CBJ","D","37","100.9","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","1","0","2","1","1","0","0","0","4","1","6","2","10","0","0","-"
"86","Taylor Hall","CAR","L","80","1.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"87","Tyler Seguin","DAL","C","27","7.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","28.57"
"88","Dylan McIlrath","WSH","D","13","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"89","Mikael Granlund","ANA","C","58","101.3","0","0","0","0","0","0.00","2","0.00","0.17","3","3","1","1","0","0","0","0","0","0","0","0","2","3","2","1","5","17","42","28.81"
"90","Nino Niederreiter","WPG","R","61","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"93","Brendan Gallagher","MTL","R","77","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"94","Kevin Gravel","NSH","D","1","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"95","John Klingberg","S.J","D","56","3.8666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"97","Colin Blackwell","DAL","C","70","144.58333333333","0","0","0","0","0","0.00","4","0.00","0.56","8","7","4","3","1","0","4","2","2","0","0","1","6","6","3","3","7","27","58","31.76"
"98","Ondrej Palat","N.J, NYI","L","80","17.05","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","1","0.00"
"99","Josh Manson","COL","D","79","155.05","0","0","0","0","0","0.00","4","0.00","0.2","4","4","2","1","2","0","13","5","4","1","0","3","4","3","23","0","18","0","0","-"
"101","Nick Seeler","PHI","D","80","158.36666666667","0","0","0","0","0","0.00","7","0.00","0.23","9","8","1","0","2","0","0","0","0","0","0","1","8","2","7","3","23","0","0","-"
