"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"369","Ryan Lindgren","SEA","D","76","1163.65","2","5","2","3","7","20.00","45","4.44","2.93","152","88","49","8","3","13","56","21","18","2","1","10","66","15","41","78","82","0","0","-"
"380","Trent Frederic","EDM","C","74","803.81666666667","4","3","2","1","7","38.89","77","5.19","10.21","136","108","87","51","2","15","56","14","8","4","2","17","35","9","191","74","22","87","66","56.86"
"392","Noah Gregor","FLA","L","37","329.5","4","3","3","0","7","70.00","38","10.53","3.47","85","64","36","15","1","7","16","5","3","2","0","4","10","5","36","21","10","18","26","40.91"
"399","Nathan Bastian","DAL","R","36","309.08333333333","6","1","1","0","7","58.33","25","24.00","3.91","43","36","29","20","2","5","21","9","8","1","0","5","11","1","85","32","7","0","2","0.00"
"404","Brandon Duhaime","WSH","L, R","82","801.41666666667","3","4","1","3","7","38.89","59","5.08","9.08","136","95","70","43","3","16","78","27","19","8","0","23","27","7","156","73","44","14","29","32.56"
"410","Vincent Desharnais","S.J","D","53","762.13333333333","1","6","0","6","7","25.00","33","3.03","1.09","99","54","20","1","0","7","52","18","16","0","2","9","39","8","93","70","59","0","0","-"
"526","Declan Chisholm","WSH","D","26","340.06666666667","1","6","3","3","7","43.75","19","5.26","0.7","51","28","15","2","1","4","4","2","2","0","0","4","27","4","11","33","22","0","0","-"
"534","Jack St. Ivany","PIT","D","20","297.55","0","7","3","4","7","50.00","14","0.00","0.7","40","26","7","1","0","5","6","3","3","0","0","0","22","4","47","40","22","0","0","-"
"546","Brayden Pachal","CGY","D","39","505.48333333333","1","6","2","4","7","35.00","28","3.57","1.09","84","46","18","2","2","10","47","14","11","1","2","9","31","7","86","62","35","0","0","-"
"550","Kyle MacLean","NYI","C","59","605.01666666667","2","5","2","3","7","50.00","43","4.65","6.41","93","77","55","34","0","13","40","13","10","2","1","11","29","8","121","51","22","46","30","60.53"
"551","Nico Sturm","MIN","C","49","438.83333333333","3","4","1","3","7","63.64","29","10.34","4.58","62","51","42","21","2","4","16","8","8","0","0","0","18","5","54","23","17","150","123","54.95"
"606","Cole Schwindt","FLA","R","29","258.98333333333","5","2","2","0","7","53.85","23","21.74","3.14","38","35","27","19","0","6","2","1","1","0","0","1","8","3","38","18","10","81","104","43.78"
"672","Landon Slaggert","CHI","L","53","502.78333333333","3","4","1","3","7","53.85","43","6.98","6.08","78","65","57","33","1","10","16","4","3","0","1","8","12","2","77","51","22","1","2","33.33"
"735","Isak Rosen","BUF, WPG","R","37","361.11666666667","5","2","2","0","7","58.33","27","18.52","3.47","77","49","39","14","0","7","0","0","0","0","0","3","16","5","17","35","20","1","2","33.33"
"765","Taylor Ward","L.A","R","36","317.3","3","4","2","2","7","63.64","34","8.82","4.59","89","64","48","18","2","15","7","2","1","1","0","3","19","2","37","20","9","4","6","40.00"
"815","Marc Gatcomb","NYI","C","49","489.1","3","4","1","3","7","63.64","53","5.66","5.76","92","76","49","31","2","14","10","5","5","0","0","3","12","6","190","53","24","1","3","25.00"
"927","Anton Frondell","CHI","C","12","161.21666666667","3","4","3","1","7","63.64","25","12.00","1.93","44","32","21","8","2","4","4","2","2","0","0","1","9","2","8","13","13","30","67","30.93"
"28","Zach Bogosian","MIN","D","41","554.1","2","4","3","1","6","26.09","30","6.67","0.97","76","49","20","3","1","9","18","9","9","0","0","4","32","10","47","25","34","0","1","0.00"
"105","Nick Seeler","PHI","D","80","1217.2","3","3","2","1","6","17.14","85","3.53","3.43","234","141","44","8","0","16","38","16","14","2","0","12","49","10","119","100","119","0","0","-"
"192","Connor Clifton","PIT","D","50","728.38333333333","2","4","2","2","6","19.35","34","5.88","1.62","111","57","29","5","2","7","49","17","12","5","0","5","32","12","158","106","66","0","0","-"
"198","Mattias Janmark","EDM","C","43","438.08333333333","1","5","1","4","6","75.00","23","4.35","4.04","51","37","29","21","1","8","20","6","5","0","1","5","14","5","10","36","11","7","12","36.84"
"233","Curtis Lazar","EDM","C","45","375.43333333333","4","2","2","0","6","54.55","30","13.33","5.18","70","50","51","29","1","10","10","4","4","0","0","3","9","3","94","41","18","138","78","63.89"
"304","Jordan Greenway","BUF","L","40","413.95","1","5","2","3","6","75.00","32","3.13","3","65","50","28","7","3","10","27","12","11","1","0","8","18","6","47","22","18","3","16","15.79"
"436","Urho Vaakanainen","NYR","D","34","445.88333333333","0","6","2","4","6","37.50","22","0.00","0.96","65","41","13","0","0","4","14","7","7","0","0","3","22","5","11","62","23","0","0","-"
"454","P.O Joseph","VAN","D","31","390.5","1","5","2","3","6","50.00","22","4.55","1.1","55","33","13","2","0","3","8","4","4","0","0","1","23","9","18","31","27","0","0","-"
"463","David Kampf","VAN, WSH","C","40","513.98333333333","2","4","3","1","6","50.00","34","5.88","4.17","61","46","45","23","3","8","10","5","5","0","0","5","16","6","45","45","21","240","210","53.33"
"467","Johnathan Kovacevic","N.J","D","34","542.45","0","6","2","4","6","28.57","30","0.00","1.65","78","53","21","6","2","5","38","12","9","2","1","5","25","8","52","45","33","0","0","-"
"623","Cole Smith","NSH, VGK","R","63","692.93333333333","4","2","1","1","6","42.86","57","7.02","9.55","128","97","98","60","1","16","38","16","14","2","0","11","20","10","161","79","14","5","13","27.78"
"748","Zack Ostapchuk","S.J","C","59","517.93333333333","4","2","2","0","6","46.15","41","9.76","4.82","70","54","49","29","4","7","43","13","9","3","1","16","18","5","139","54","22","201","176","53.32"
"752","Jaroslav Chmelar","NYR","R","28","253.61666666667","4","2","0","2","6","75.00","22","18.18","2.28","41","27","26","14","1","7","11","4","3","1","0","10","4","6","53","23","16","0","4","0.00"
"793","Rutger McGroarty","PIT","R","24","271.61666666667","3","3","1","2","6","50.00","36","8.33","4.63","61","49","30","16","2","7","2","1","1","0","0","8","14","4","26","32","8","8","9","47.06"
"821","Pavol Regenda","S.J","L","24","273.85","5","1","1","0","6","46.15","31","16.13","4.82","51","45","37","27","1","4","20","6","5","0","1","5","12","3","57","26","6","6","3","66.67"
"853","Hunter Brzustewicz","CGY","D","34","501.3","2","4","0","4","6","28.57","29","6.90","1.16","69","43","12","2","1","9","4","2","2","0","0","3","25","4","24","50","20","0","0","-"
"885","Zach Metsa","BUF","D","43","450.9","2","4","0","4","6","25.00","22","9.09","1.03","54","33","11","2","1","4","8","4","4","0","0","3","27","5","5","88","28","0","0","-"
"50","Nick Leddy","S.J","D","32","518.61666666667","0","5","2","3","5","29.41","13","0.00","0.78","47","26","11","0","0","1","6","3","3","0","0","0","20","4","6","13","36","0","0","-"
"188","Scott Sabourin","T.B","R","26","205.55","1","4","3","1","5","62.50","11","9.09","2.32","34","27","19","12","0","3","89","21","12","5","4","11","10","1","62","22","11","0","2","0.00"
"259","Robby Fabbri","MIN, STL","C","21","234.95","2","3","3","0","5","71.43","29","6.90","3.49","44","38","33","18","1","4","16","7","7","0","0","3","7","0","43","17","9","4","4","50.00"
"315","Brandon Carlo","TOR","D","55","877.01666666667","0","5","0","5","5","12.82","53","0.00","1.56","127","80","25","0","3","10","37","16","15","1","0","5","46","6","54","97","70","0","0","-"
"330","Kyle Capobianco","DAL","D","33","384.33333333333","2","3","1","2","5","26.32","17","11.76","0.72","60","28","19","2","2","4","8","4","4","0","0","3","19","8","12","39","26","0","0","-"
"381","Max Jones","EDM","L","21","174.8","3","2","2","0","5","62.50","22","13.64","2.2","38","26","22","12","1","6","9","3","2","1","0","4","8","5","56","13","3","0","0","-"
"424","Zach Aston-Reese","CBJ","C, L","27","243.11666666667","1","4","3","1","5","83.33","16","6.25","2.49","30","27","19","12","2","2","12","6","6","0","0","6","10","2","76","18","15","5","18","21.74"
"496","Joe Veleno","MTL","C","61","617.5","2","3","0","3","5","33.33","43","4.65","5.51","85","66","47","21","2","11","19","8","7","1","0","7","19","7","159","48","27","145","129","52.92"
"520","Jacob Bernard-Docker","DET","D","63","833.65","1","4","2","2","5","21.74","41","2.44","1.47","110","63","26","3","1","9","25","11","10","1","0","6","40","7","62","127","74","0","0","-"
"543","Simon Benoit","TOR","D","73","1106.7666666667","0","5","1","4","5","16.67","56","0.00","2.54","139","89","33","5","1","12","37","17","16","1","0","13","63","11","179","135","94","0","0","-"
"565","Nils Hoglander","VAN","L","38","421.63333333333","2","3","2","1","5","55.56","34","5.88","3.82","87","61","54","20","1","7","8","4","4","0","0","6","25","5","52","41","8","0","0","-"
"572","John Beecher","BOS, CGY","C","35","302.9","2","3","1","2","5","100.00","32","6.25","2.88","61","46","33","16","1","3","29","5","2","1","2","5","14","5","22","22","23","70","89","44.03"
"616","Adam Edstrom","NYR","C","35","327","3","2","2","0","5","45.45","31","9.68","4.21","54","44","38","25","0","8","2","1","1","0","0","2","17","5","65","17","22","7","14","33.33"
"638","Daemon Hunt","MIN","D","32","353.65","0","5","2","3","5","55.56","17","0.00","0.7","41","25","14","1","0","4","6","3","3","0","0","3","13","2","21","51","38","0","0","-"
"642","Ozzy Wiesblatt","NSH","C","40","376.28333333333","1","4","3","1","5","31.25","24","4.17","2.82","61","39","29","12","2","3","38","16","14","2","0","13","15","7","98","64","17","1","4","20.00"
"644","Mike Benning","FLA","D","18","276.51666666667","2","3","2","1","5","38.46","12","16.67","1.05","46","25","12","3","0","0","2","1","1","0","0","0","15","5","4","18","16","0","0","-"
"751","Jacob Melanson","SEA","R","36","336.66666666667","2","3","1","2","5","45.45","33","6.06","5.31","80","67","49","26","2","5","32","9","6","2","1","13","15","4","188","63","13","1","0","100.00"
"760","Avery Hayes","PIT","R","16","171.21666666667","5","0","0","0","5","71.43","26","19.23","2.74","51","44","24","13","2","5","12","3","1","2","0","6","8","4","23","21","9","1","4","20.00"
"779","Isaac Howard","EDM","L","29","283.31666666667","2","3","2","1","5","62.50","36","5.56","4.06","71","54","36","16","0","7","10","5","5","0","0","3","17","2","7","17","5","0","0","-"
"788","Brad Lambert","WPG","C","25","234.36666666667","3","2","2","0","5","83.33","23","13.04","2","40","32","21","10","1","6","6","3","3","0","0","3","14","2","22","25","6","2","7","22.22"
"799","Jani Nyman","SEA","R","28","268.43333333333","3","2","2","0","5","71.43","28","10.71","3.41","56","44","31","15","2","7","6","3","3","0","0","7","13","1","23","28","6","2","4","33.33"
"841","Sandis Vilmanis","FLA","L","19","186.75","3","2","0","2","5","71.43","15","20.00","2.01","29","27","20","9","0","4","4","2","2","0","0","5","10","5","37","25","5","3","1","75.00"
"936","Tim Washe","ANA","C","39","384.48333333333","2","3","2","1","5","55.56","29","6.90","5.03","72","57","51","26","3","13","14","7","7","0","0","6","11","9","84","36","18","192","120","61.54"
"135","Stefan Noesen","N.J","R","38","374.66666666667","2","2","2","0","4","66.67","38","5.26","4.56","65","48","28","16","3","9","33","12","9","3","0","6","19","3","33","22","13","10","4","71.43"
"147","Brendan Gaunce","CBJ","C","25","246.98333333333","0","4","3","1","4","50.00","24","0.00","2.53","52","39","23","13","0","7","12","6","6","0","0","2","5","6","44","12","14","90","62","59.21"
"168","Mackenzie MacEachern","VAN","L","8","80.766666666667","1","3","3","0","4","80.00","6","16.67","0.54","10","8","4","4","0","1","12","2","1","0","1","1","3","1","10","8","6","1","1","50.00"
"176","Jaccob Slavin","CAR","D","39","663.25","0","4","1","3","4","15.38","57","0.00","2","116","84","22","5","0","6","2","1","1","0","0","2","29","25","3","40","33","0","0","-"
"186","Liam O'Brien","UTA","C","38","343.63333333333","3","1","1","0","4","66.67","34","8.82","5.61","85","65","53","30","1","10","43","9","4","3","2","7","11","1","115","27","14","6","3","66.67"
"409","Tanner Laczynski","VGK","C","10","99.65","0","4","3","1","4","80.00","12","0.00","1.49","24","17","17","9","1","4","4","2","2","0","0","2","5","3","2","8","4","33","38","46.48"
"514","Bo Groulx","TOR","C","13","151.85","2","2","2","0","4","50.00","12","16.67","1.27","26","18","13","6","0","1","0","0","0","0","0","1","11","0","32","12","4","46","61","42.99"
"518","Curtis Douglas","T.B, VAN","C","43","288.4","1","3","3","0","4","57.14","29","3.45","4.81","58","50","37","25","1","10","108","23","9","10","4","13","18","6","64","16","12","6","7","46.15"
"595","Tobias Bjornfot","FLA","D","19","250.83333333333","2","2","1","1","4","36.36","12","16.67","0.67","25","15","13","3","0","5","2","1","1","0","0","0","9","2","13","53","20","0","0","-"
"697","Josh Dunne","BUF","C","34","313.81666666667","1","3","1","2","4","66.67","29","3.45","5.02","61","50","36","25","1","7","38","12","9","2","1","14","15","6","40","18","14","64","53","54.70"
"728","Zachary L'Heureux","NSH","L","25","273.96666666667","4","0","0","0","4","50.00","25","16.00","4.17","56","40","39","24","3","3","21","5","3","1","1","4","15","5","63","28","12","3","3","50.00"
"753","Tyson Kozak","BUF","C","46","456.88333333333","2","2","2","0","4","33.33","30","6.67","3.83","54","41","30","14","1","5","2","1","1","0","0","2","28","11","117","41","31","160","171","48.34"
"759","Arber Xhekaj","MTL","D","65","715.36666666667","1","3","2","1","4","17.39","39","2.56","1.49","123","63","22","5","1","8","116","34","23","8","3","18","34","2","175","89","40","0","0","-"
"762","Arshdeep Bains","VAN","L","28","240.95","1","3","2","1","4","66.67","17","5.88","2.56","30","21","23","14","0","4","12","6","6","0","0","0","11","6","22","21","3","1","11","8.33"
"787","Jiri Kulich","BUF","C","12","165.65","2","2","1","1","4","66.67","12","16.67","1.23","30","20","18","8","1","3","4","2","2","0","0","4","9","1","9","8","10","61","78","43.88"
"805","Elias Salomonsson","WPG","D","32","517.6","1","3","1","2","4","26.67","33","3.03","1.78","96","57","33","3","3","10","10","5","5","0","0","1","31","2","48","60","20","0","0","-"
"822","Adam Sykora","NYR","L","11","120.63333333333","3","1","0","1","4","80.00","14","21.43","2.25","26","22","18","11","0","2","5","1","0","1","0","3","3","2","20","7","10","1","1","50.00"
"837","Jared Wright","L.A","R","23","260.21666666667","0","4","4","0","4","50.00","30","0.00","3.38","52","38","29","20","2","7","4","2","2","0","0","2","7","4","27","19","18","0","1","0.00"
"857","Nate Danielson","DET","C","28","262.01666666667","2","2","1","1","4","66.67","25","8.00","3.36","47","37","26","14","5","7","4","2","2","0","0","2","17","7","8","29","9","53","86","38.13"
"866","Theo Lindstein","STL","D","17","255.53333333333","2","2","1","1","4","36.36","20","10.00","1.28","49","30","12","6","0","3","6","3","3","0","0","1","9","1","8","9","14","0","0","-"
"890","Daniil But","UTA","L","29","319.05","2","2","2","0","4","33.33","36","5.56","5.68","81","58","48","33","1","15","8","4","4","0","0","5","18","4","15","47","17","6","13","31.58"
