"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"778","Bradly Nadeau","CAR","L","12","14.016666666667","1","0","0","0","1","100.00","1","100.00","0.17","3","2","2","1","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"788","Sam Malinski","COL","D","82","19.8","0","1","1","0","1","100.00","1","0.00","0.4","8","5","1","0","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"800","Carter Yakemchuk","OTT","D","4","6.8333333333333","0","1","0","1","1","50.00","0","-","0.04","2","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"816","Collin Graf","S.J","R","81","39.8","0","1","0","1","1","33.33","3","0.00","0.4","5","3","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.00"
"822","Ilya Protas","WSH","L","4","9.7166666666667","1","0","0","0","1","100.00","2","50.00","0.69","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Ryan Reaves","S.J","R","50","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"17","Ian Cole","UTA","D","82","3.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"21","Evgenii Dadonov","N.J","L","24","16.066666666667","0","0","0","0","0","0.00","0","-","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"23","Ryan McDonagh","T.B","D","48","8.25","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"24","Lars Eller","OTT","C","68","32.016666666667","0","0","0","0","0","0.00","4","0.00","0.94","5","5","5","4","0","1","0","0","0","0","0","0","0","0","0","2","0","8","2","80.00"
"27","Zach Bogosian","MIN","D","41","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"28","Luke Schenn","BUF, WPG","D","50","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"29","Tyler Myers","DAL, VAN","D","73","6.8","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"34","Travis Hamonic","DET","D","26","1.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"48","Dmitry Kulikov","FLA","D","19","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"49","Nick Leddy","S.J","D","32","1.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"51","Brayden McNabb","VGK","D","63","5.3833333333333","0","0","0","0","0","-","1","0.00","0.28","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"54","Brian Dumoulin","L.A","D","82","9.2833333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"57","Casey Cizikas","NYI","C","81","3.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"58","Nicolas Deslauriers","CAR, PHI","L","31","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"59","Ben Chiarot","DET","D","82","9.3166666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"62","Nick Jensen","OTT","D","61","3.1666666666667","0","0","0","0","0","0.00","1","0.00","0.04","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"63","Nic Dowd","VGK, WSH","C","75","4.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","25.00"
"64","Brenden Dillon","N.J","D","82","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"65","Radko Gudas","ANA","D","56","2","0","0","0","0","0","-","0","-","0.21","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"66","Chris Tanev","TOR","D","11","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"68","Calle Jarnkrok","TOR","C","56","13.216666666667","0","0","0","0","0","-","2","0.00","0.45","5","4","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"72","Tyler Pitlick","MIN","C","32","0.93333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"75","Alex Petrovic","DAL","D","54","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"76","Nick Bjugstad","N.J, STL","C","61","4.55","0","0","0","0","0","-","0","-","0.09","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","3","50.00"
"77","Kevin Hayes","PIT","R","28","30.883333333333","0","0","0","0","0","0.00","4","0.00","0.4","8","6","4","1","0","3","0","0","0","0","0","0","2","0","0","0","1","9","5","64.29"
"83","Erik Gudbranson","CBJ","D","37","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"89","Sam Carrick","BUF, NYR","C","73","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"93","Colin Blackwell","DAL","C","70","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"95","Josh Manson","COL","D","79","5.25","0","0","0","0","0","-","3","0.00","0.12","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"96","Dylan DeMelo","WPG","D","82","9.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"97","Nick Seeler","PHI","D","80","3.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"98","Sean Kuraly","BOS","C","82","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","100.00"
"100","Adam Lowry","WPG","C","70","5.65","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","7","1","87.50"
"101","Nick Cousins","OTT","C","81","5.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"104","Mike Reilly","CAR","D","42","5.3","0","0","0","0","0","-","1","0.00","0.02","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"105","Scott Mayfield","NYI","D","80","1.45","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"107","Brandon Saad","VGK","L","49","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"114","Adam Larsson","SEA","D","82","6.8333333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"121","Jamie Oleksiak","SEA","D","78","2.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"124","Connor Murphy","CHI, EDM","D","80","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"126","Phillip Danault","L.A, MTL","C","75","46.416666666667","0","0","0","0","0","0.00","5","0.00","1.13","10","9","7","6","0","1","0","0","0","0","0","1","2","0","0","0","0","16","19","45.71"
"131","Barclay Goodrow","S.J","C","82","4.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"132","Luke Glendening","N.J, PHI","C","70","2.7166666666667","0","0","0","0","0","-","0","-","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","100.00"
"133","Yanni Gourde","T.B","C","82","15.966666666667","0","0","0","0","0","-","2","0.00","0.45","3","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","46.67"
"136","Mathew Dumba","PIT","D","11","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"137","Brendan Gaunce","CBJ","C","25","1.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"139","Tanner Pearson","BUF, WPG","L","56","10.25","0","0","0","0","0","-","2","0.00","0.09","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"142","Olli Määttä","CGY, UTA","D","43","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"144","Zemgus Girgensons","T.B","C","74","4.0166666666667","0","0","0","0","0","-","0","-","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"145","Cody Ceci","L.A","D","82","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"151","Radek Faksa","DAL","C","58","2.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0.00"
"153","Colton Parayko","STL","D","77","16.35","0","0","0","0","0","0.00","0","-","0.04","3","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","-"
"158","Adam Pelech","NYI","D","82","12.333333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"159","Jordan Martinook","CAR","L","77","2.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","1","0","1","0","100.00"
"163","Jake McCabe","TOR","D","80","24.166666666667","0","0","0","0","0","0.00","4","0.00","0.29","6","4","4","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"164","Jaccob Slavin","CAR","D","39","3.4666666666667","0","0","0","0","0","0.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"165","Brett Kulak","COL, EDM, PIT","D","83","10.916666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"166","Erik Gustafsson","DET","D","2","2.2666666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"167","Josh Anderson","MTL","R","72","6.1","0","0","0","0","0","-","3","0.00","0.23","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"170","Ben Hutton","VGK","D","55","13.183333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"171","Alexander Kerfoot","UTA","C","34","13.416666666667","0","0","0","0","0","0.00","1","0.00","0.24","2","1","2","2","0","1","0","0","0","0","0","0","0","0","0","2","0","5","5","50.00"
"172","Liam O'Brien","UTA","C","38","0.71666666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"173","Kurtis MacDermid","OTT","L","19","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"174","Scott Sabourin","T.B","R","26","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"175","Nate Schmidt","UTA","D","82","50.716666666667","0","0","0","0","0","0.00","7","0.00","0.54","18","9","7","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","-"
"177","Connor Clifton","PIT","D","50","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"178","Carson Soucy","NYI, NYR","D","76","2.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"182","Mattias Janmark","EDM","C","43","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"186","Mason Geertsen","BUF","L","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"187","Miles Wood","CBJ","L","54","2.1833333333333","0","0","0","0","0","-","1","0.00","0.12","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"190","Ryan Graves","PIT","D","22","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"192","Michael McCarron","MIN, NSH","C","79","7.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","6","25.00"
"194","Jason Dickinson","CHI, EDM","C","64","5.8333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","60.00"
"196","Adam Erne","DAL","L","45","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"198","Steven Santini","T.B","D","12","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"200","William Carrier","CAR","L","70","2.0666666666667","0","0","0","0","0","-","0","-","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"202","Brett Pesce","N.J","D","37","4.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"208","Darnell Nurse","EDM","D","82","19.85","0","0","0","0","0","0.00","4","0.00","0.26","7","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"216","Nikita Zadorov","BOS","D","81","7.5666666666667","0","0","0","0","0","0.00","0","-","0.14","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"217","Curtis Lazar","EDM","C","45","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"219","Ross Johnston","ANA","L","62","2.1666666666667","0","0","0","0","0","-","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"220","Nathan Walker","STL","L","46","2.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"221","Joel Hanley","CGY","D","68","3.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"223","Trevor van Riemsdyk","WSH","D","68","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"224","Garnet Hathaway","PHI","R","66","2.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"226","Tomas Nosek","FLA","L","21","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","50.00"
"231","Haydn Fleury","WPG","D","38","6.8833333333333","0","0","0","0","0","-","1","0.00","0.39","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"236","Sonny Milano","WSH","L","31","32.466666666667","0","0","0","0","0","0.00","4","0.00","0.4","5","4","3","1","0","0","0","0","0","0","0","0","4","0","2","4","0","0","0","-"
"241","Robby Fabbri","MIN, STL","C","21","5.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"242","Kasperi Kapanen","EDM","R","41","10.616666666667","0","0","0","0","0","-","1","0.00","0.06","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"247","Marcus Pettersson","VAN","D","82","7.7","0","0","0","0","0","-","1","0.00","0.12","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"252","Justin Kirkland","CGY","C","20","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"253","Juho Lammikko","N.J","C","24","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"257","Michael Amadio","OTT","R","81","7.6666666666667","0","0","0","0","0","-","2","0.00","0.59","3","2","3","3","0","1","2","1","1","0","0","0","0","0","0","1","0","0","1","0.00"
"260","Sam Lafferty","CHI","C","29","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"261","Danton Heinen","CBJ, PIT","L","46","5.6","0","0","0","0","0","-","1","0.00","0.41","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"264","Dakota Joshua","TOR","C","55","14.416666666667","0","0","0","0","0","-","4","0.00","1.13","6","5","5","5","0","1","2","1","1","0","0","0","1","0","0","0","0","0","3","0.00"
"265","Sammy Blais","MTL, TOR","L","21","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"267","Jake Evans","MTL","C","68","2.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","72.73"
"268","Jake Middleton","MIN","D","75","3.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"269","Hayden Hodgson","OTT","R","10","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"271","Andrew Mangiapane","CHI, EDM","L","62","9.8","0","0","0","0","0","0.00","2","0.00","0.41","4","4","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","100.00"
"276","Jonas Siegenthaler","N.J","D","82","3.9","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"281","Jordan Greenway","BUF","L","40","0.93333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"283","Erik Cernak","T.B","D","61","4.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","15","2","0","1","1","1","0","0","0","0","0","0","0","-"
"286","Jansen Harkins","ANA","C","44","10.15","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","85.71"
"288","Keegan Kolesar","VGK","R","82","6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"292","Brandon Carlo","TOR","D","55","1.4","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"296","Parker Wotherspoon","PIT","D","80","3.8833333333333","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"297","Caleb Jones","PIT","D","7","1.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"298","Noah Juulsen","PHI","D","52","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"303","Jeremy Lauzon","VGK","D","68","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"305","Mathieu Joseph","L.A, STL","R","51","2.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"307","Kyle Capobianco","DAL","D","33","13.333333333333","0","0","0","0","0","-","1","0.00","0.13","4","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"312","Dennis Gilbert","OTT","D","8","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"313","John Marino","UTA","D","80","7.1666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"314","Yakov Trenin","MIN","C","82","8.75","0","0","0","0","0","0.00","2","0.00","0.24","2","2","2","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0.00"
"318","Noel Acciari","PIT","C","67","4.8","0","0","0","0","0","0.00","2","0.00","0.38","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","5","44.44"
"319","Kevin Stenlund","UTA","C","80","20.666666666667","0","0","0","0","0","-","1","0.00","0.4","4","2","2","1","0","0","0","0","0","0","0","0","3","0","0","0","0","8","11","42.11"
"320","Will Borgen","NYR","D","75","3.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"321","Alexandre Carrier","MTL","D","73","1.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"322","Ryan Shea","PIT","D","80","13.433333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"324","Niko Mikkola","FLA","D","68","10.05","0","0","0","0","0","-","3","0.00","0.18","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"329","Mason Appleton","DET","C","65","5.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"330","Steven Lorentz","TOR","C","71","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"331","Matt Roy","WSH","D","79","10.383333333333","0","0","0","0","0","0.00","1","0.00","0.26","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"332","Jalen Chatfield","CAR","D","72","4.2333333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"334","Rodrigo Abols","PHI","C","42","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"335","Philippe Myers","TOR","D","39","0.18333333333333","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"336","Ryan Lomberg","CGY","L","57","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"337","Brandon Tanev","UTA","L","56","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"339","Luke Kunin","FLA","C","62","4.6833333333333","0","0","0","0","0","-","0","-","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","4","55.56"
"342","Ryan Lindgren","SEA","D","76","5.15","0","0","0","0","0","-","0","-","0","1","0","1","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"344","Carl Grundstrom","PHI","R","47","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"346","Patrik Laine","MTL","L","5","12.2","0","0","0","0","0","-","4","0.00","0.46","10","7","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.00"
"351","Beck Malenstyn","BUF","L","81","1.4","0","0","0","0","0","-","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"353","Trent Frederic","EDM","C","74","9.75","0","0","0","0","0","-","0","-","0.41","3","1","3","1","0","0","2","1","1","0","0","0","0","0","1","0","0","2","1","66.67"
"354","Max Jones","EDM","L","21","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"355","Andrew Peeke","BOS","D","77","4.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"356","Tyson Jost","NSH","C","69","1.7","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"357","Dante Fabbro","CBJ","D","74","3.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"358","Joshua Mahura","SEA","D","23","2.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"363","Dennis Cholowski","N.J","D","17","2.0333333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"364","Samuel Girard","COL, PIT","D","60","5.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"366","Jake Bean","CGY","D","16","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"369","Nathan Bastian","DAL","R","36","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"371","Jacob Moverare","L.A","D","15","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"373","Troy Stecher","EDM, TOR","D","64","2.75","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"374","Brandon Duhaime","WSH","L, R","82","4.6333333333333","0","0","0","0","0","-","3","0.00","1.44","6","6","5","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"375","Ross Colton","COL","C","73","58.1","0","0","0","0","0","0.00","8","0.00","2.1","17","14","13","6","0","1","0","0","0","0","0","0","2","0","3","3","0","5","5","50.00"
"376","Joona Koppanen","PIT","L","13","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
