playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,penalties,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xGoals,OnIce_A_xGoals,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,total_icetime,total_goals,total_primary_assists,total_secondary_assists,total_points,total_shots,total_hits,total_takeaways,total_giveaways,total_blocks,total_toi_per_game,pp_toi_per_game,pp_goals,pp_points,pp_shots,pp_xgoals,pp_on_ice_xgoals,pp_on_ice_xgoals_percentage,pp_points_per_60,pp_blocks,pp_takeaways,pp_xgoals_against_per_60,pk_toi_per_game,pk_goals,pk_points,pk_shots,pk_xgoals,pk_on_ice_xgoals,pk_on_ice_xgoals_percentage,pk_points_per_60,pk_blocks,pk_takeaways,pk_xgoals_against_per_60,toi_per_game,goals_per_game,primary_assists_per_game,secondary_assists_per_game,points_per_game,shots_per_game,expected_goals_per_game,hits_per_game,takeaways_per_game,giveaways_per_game,blocks_per_game,goals_per_60,points_per_60,shots_per_60,expected_goals_per_60,on_ice_xgoals_for_per_60,on_ice_xgoals_against_per_60,hits_per_60,takeaways_per_60,giveaways_per_60,blocks_per_60,position_group,points_per_game_percentile,goals_per_60_percentile,points_per_60_percentile,shots_per_60_percentile,expected_goals_per_60_percentile,hits_per_60_percentile,takeaways_per_60_percentile,blocks_per_60_percentile,onIce_xGoalsPercentage_percentile,onIce_corsiPercentage_percentile,onIce_fenwickPercentage_percentile
8481528,2025,Dylan Cozens,OTT,C,5on5,82,64131.0,1573.0,70.6,13.0,7.0,8.0,28.0,137.0,17.77,199.0,18.0,43.0,22.0,21.0,23.0,54.07,34.93,0.61,0.57,0.57,83835.0,28.0,14.0,17.0,59.0,205.0,215.0,19.0,53.0,24.0,17.04,3.08,13.0,27.0,54.0,8.98,33.3,0.936,6.42,0.0,0.0,0.54,0.08,0.0,0.0,1.0,0.06,0.42,0.375,0.0,0.0,0.0,6.1,13.03,0.16,0.09,0.1,0.34,1.67,0.22,2.43,0.22,0.52,0.28,0.73,1.57,7.69,1.0,3.04,1.96,11.17,1.01,2.41,1.29,F,65.0,64.0,60.0,86.0,95.0,80.0,62.0,19.0,97.0,93.0,94.0
8478462,2025,Nicolas Roy,COL,C,5on5,74,52494.0,1138.0,19.83,6.0,9.0,4.0,19.0,54.0,7.34,70.0,19.0,59.0,8.0,9.0,30.0,31.37,37.34,0.46,0.47,0.46,64200.0,8.0,12.0,5.0,25.0,76.0,71.0,21.0,62.0,40.0,14.46,0.82,2.0,2.0,19.0,4.02,6.56,0.881,1.98,7.0,0.0,0.88,1.44,0.0,1.0,3.0,0.18,0.72,0.058,0.56,0.0,2.0,6.58,11.82,0.08,0.12,0.05,0.26,0.73,0.1,0.95,0.26,0.8,0.41,0.41,1.3,3.7,0.5,2.15,2.56,4.8,1.3,4.05,2.06,F,47.0,34.0,42.0,10.0,21.0,46.0,80.0,49.0,29.0,34.0,25.0
8475857,2025,Kevin Gravel,NSH,D,5on5,1,952.0,19.0,-0.53,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.0,1.0,0.0,0.0,3.0,0.26,0.9,0.22,0.24,0.29,996.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,16.6,,,,,,,,,,,,0.73,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,15.87,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.0,1.0,3.0,0.0,0.0,3.78,0.04,0.98,3.4,3.78,0.0,3.78,11.34,D,7.0,16.0,7.0,58.0,6.0,61.0,7.0,100.0,1.0,1.0,2.0
8483433,2025,Jack Devine,FLA,R,5on5,6,3001.0,74.0,0.15,0.0,0.0,0.0,0.0,5.0,0.53,4.0,0.0,2.0,1.0,1.0,0.0,1.27,1.48,0.46,0.52,0.52,3038.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,8.44,0.1,0.0,0.0,1.0,0.05,0.09,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.34,0.0,0.0,0.0,0.0,0.83,0.09,0.67,0.0,0.33,0.0,0.0,0.0,6.0,0.64,1.52,1.78,4.8,0.0,2.4,0.0,F,5.0,9.0,5.0,57.0,45.0,46.0,6.0,2.0,29.0,74.0,73.0
8476887,2025,Filip Forsberg,NSH,L,5on5,82,72644.0,1538.0,79.33,23.0,11.0,6.0,40.0,169.0,16.08,119.0,37.0,81.0,14.0,19.0,32.0,49.96,54.22,0.48,0.52,0.5,92923.0,40.0,24.0,11.0,75.0,246.0,124.0,48.0,105.0,33.0,18.89,2.85,11.0,26.0,50.0,7.23,27.54,0.901,6.67,0.0,3.0,0.77,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53,14.77,0.28,0.13,0.07,0.49,2.06,0.2,1.45,0.45,0.99,0.39,1.14,1.98,8.38,0.8,2.48,2.69,5.9,1.83,4.01,1.59,F,89.0,93.0,81.0,93.0,76.0,55.0,95.0,31.0,42.0,74.0,58.0
8484779,2025,Jett Luchanko,PHI,C,5on5,4,2128.0,44.0,-0.46,0.0,0.0,0.0,0.0,1.0,0.13,2.0,0.0,1.0,1.0,1.0,3.0,0.79,1.41,0.36,0.44,0.48,2152.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,8.97,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.25,0.03,0.5,0.0,0.25,0.75,0.0,0.0,1.69,0.22,1.34,2.39,3.38,0.0,1.69,5.08,F,5.0,9.0,5.0,3.0,5.0,35.0,6.0,97.0,6.0,16.0,41.0
8483731,2025,Alex Bump,PHI,L,5on5,17,11750.0,274.0,6.6,4.0,0.0,4.0,8.0,20.0,2.09,16.0,3.0,12.0,0.0,1.0,6.0,6.02,7.57,0.44,0.45,0.45,12894.0,5.0,0.0,4.0,9.0,23.0,16.0,3.0,12.0,7.0,12.64,0.9,0.0,0.0,2.0,0.23,0.68,0.971,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.52,0.24,0.0,0.24,0.47,1.18,0.12,0.94,0.18,0.71,0.35,1.23,2.45,6.13,0.64,1.84,2.32,4.9,0.92,3.68,1.84,F,86.0,96.0,94.0,60.0,45.0,47.0,53.0,41.0,20.0,21.0,19.0
8482245,2025,Artem Zub,OTT,D,5on5,81,82670.0,1860.0,33.35,5.0,13.0,8.0,26.0,91.0,3.55,61.0,21.0,67.0,22.0,5.0,92.0,56.15,47.09,0.54,0.51,0.53,101051.0,5.0,13.0,12.0,30.0,92.0,66.0,26.0,78.0,120.0,20.79,0.11,0.0,0.0,0.0,0.0,0.48,0.906,0.0,7.0,0.0,0.35,2.69,0.0,0.0,1.0,0.09,3.22,0.125,0.0,1.0,4.0,6.2,17.01,0.06,0.16,0.1,0.32,1.12,0.04,0.75,0.26,0.83,1.14,0.22,1.13,3.96,0.15,2.45,2.05,2.66,0.91,2.92,4.01,D,81.0,69.0,80.0,64.0,45.0,46.0,66.0,52.0,80.0,70.0,82.0
8484240,2025,Tom Willander,VAN,D,5on5,70,62466.0,1349.0,4.33,3.0,4.0,5.0,12.0,50.0,2.16,30.0,11.0,50.0,9.0,6.0,72.0,33.21,49.61,0.4,0.43,0.42,71356.0,5.0,5.0,11.0,21.0,59.0,35.0,11.0,58.0,78.0,16.99,1.13,0.0,3.0,5.0,0.59,10.07,0.926,2.28,2.0,0.0,0.61,0.46,0.0,0.0,1.0,0.29,0.8,0.212,0.0,0.0,0.0,5.57,14.87,0.04,0.06,0.07,0.17,0.71,0.03,0.43,0.16,0.71,1.03,0.17,0.69,2.88,0.12,1.91,2.86,1.73,0.63,2.88,4.15,D,40.0,57.0,40.0,27.0,27.0,31.0,36.0,56.0,10.0,13.0,10.0
8484160,2025,Nate Danielson,DET,C,5on5,28,16035.0,380.0,5.17,2.0,1.0,1.0,4.0,25.0,2.94,8.0,7.0,17.0,2.0,2.0,9.0,11.44,11.87,0.49,0.48,0.49,18569.0,2.0,3.0,2.0,7.0,31.0,8.0,8.0,17.0,9.0,11.05,1.34,0.0,3.0,6.0,1.11,9.65,0.937,4.79,0.0,1.0,1.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,9.54,0.07,0.04,0.04,0.14,0.89,0.1,0.29,0.25,0.61,0.32,0.45,0.9,5.61,0.66,2.57,2.66,1.8,1.57,3.82,2.02,F,21.0,37.0,23.0,46.0,49.0,17.0,91.0,48.0,48.0,42.0,49.0
8484901,2025,Jacob Quillan,TOR,C,5on5,23,12052.0,275.0,-0.61,1.0,1.0,1.0,3.0,12.0,1.13,44.0,6.0,12.0,1.0,3.0,9.0,5.18,8.79,0.37,0.39,0.38,14172.0,1.0,1.0,1.0,3.0,14.0,46.0,6.0,12.0,13.0,10.27,0.02,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,2.0,0.07,0.62,0.114,0.0,0.0,0.0,8.87,8.73,0.04,0.04,0.04,0.13,0.52,0.05,1.91,0.26,0.52,0.39,0.3,0.9,3.58,0.34,1.55,2.63,13.14,1.79,3.58,2.69,F,19.0,25.0,23.0,9.0,8.0,86.0,94.0,73.0,7.0,6.0,5.0
8481532,2025,Alex Turcotte,LAK,C,5on5,62,38636.0,866.0,21.76,3.0,4.0,7.0,14.0,65.0,9.84,50.0,14.0,24.0,9.0,10.0,33.0,32.13,24.47,0.57,0.55,0.55,40271.0,3.0,4.0,7.0,14.0,67.0,51.0,14.0,27.0,33.0,10.83,0.29,0.0,0.0,2.0,2.19,2.66,0.993,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,10.39,0.05,0.06,0.11,0.23,1.05,0.16,0.81,0.23,0.39,0.53,0.28,1.3,6.06,0.92,2.99,2.28,4.66,1.3,2.24,3.07,F,39.0,24.0,42.0,58.0,91.0,45.0,80.0,80.0,92.0,88.0,89.0
8483039,2025,Tristen Nielsen,COL,C,5on5,4,1513.0,38.0,1.22,0.0,1.0,0.0,1.0,3.0,0.19,9.0,0.0,2.0,0.0,0.0,1.0,0.46,0.34,0.58,0.53,0.58,1513.0,0.0,1.0,0.0,1.0,3.0,9.0,0.0,2.0,1.0,6.3,,,,,,,,,,,,,,,,,,,,,,,6.3,0.0,0.25,0.0,0.25,0.75,0.05,2.25,0.0,0.5,0.25,0.0,2.38,7.14,0.45,1.09,0.81,21.41,0.0,4.76,2.38,F,45.0,9.0,92.0,80.0,16.0,97.0,6.0,63.0,94.0,81.0,95.0
8482174,2025,William Villeneuve,TOR,D,5on5,3,3119.0,66.0,0.4,0.0,0.0,0.0,0.0,2.0,0.07,1.0,1.0,1.0,0.0,1.0,5.0,1.36,2.06,0.4,0.46,0.49,3119.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,17.33,,,,,,,,,,,,,,,,,,,,,,,17.33,0.0,0.0,0.0,0.0,0.67,0.02,0.33,0.33,0.33,1.67,0.0,0.0,2.31,0.08,1.57,2.38,1.15,1.15,1.15,5.77,D,7.0,16.0,7.0,11.0,11.0,20.0,83.0,90.0,10.0,28.0,52.0
8477402,2025,Pavel Buchnevich,STL,L,5on5,81,64171.0,1387.0,44.09,13.0,9.0,5.0,27.0,101.0,11.6,28.0,20.0,53.0,9.0,8.0,26.0,45.69,47.2,0.49,0.5,0.49,87179.0,20.0,19.0,9.0,48.0,142.0,30.0,26.0,66.0,40.0,17.94,2.28,4.0,14.0,23.0,4.65,16.63,0.854,4.55,8.0,2.0,0.93,1.65,0.0,0.0,4.0,0.41,1.06,0.058,0.0,1.0,3.0,7.7,13.2,0.16,0.11,0.06,0.33,1.25,0.14,0.35,0.25,0.65,0.32,0.73,1.51,5.67,0.65,2.56,2.65,1.57,1.12,2.97,1.46,F,62.0,64.0,56.0,48.0,47.0,14.0,70.0,27.0,48.0,61.0,49.0
8478416,2025,Erik Cernak,TBL,D,5on5,61,52703.0,1209.0,11.28,3.0,3.0,4.0,10.0,50.0,2.37,97.0,12.0,47.0,20.0,5.0,62.0,35.85,30.92,0.54,0.49,0.49,64473.0,3.0,3.0,5.0,11.0,53.0,112.0,15.0,55.0,99.0,17.62,0.05,0.0,0.0,0.0,0.0,0.02,1.0,0.0,7.0,0.0,0.0,2.47,0.0,1.0,2.0,0.05,1.82,0.082,0.4,0.0,2.0,8.16,14.4,0.05,0.05,0.07,0.16,0.82,0.04,1.59,0.2,0.77,1.02,0.2,0.68,3.42,0.16,2.45,2.11,6.63,0.82,3.21,4.24,D,37.0,65.0,40.0,46.0,51.0,89.0,56.0,59.0,80.0,53.0,52.0
8484471,2025,Emmitt Finnie,DET,C,5on5,82,64501.0,1388.0,31.72,8.0,8.0,4.0,20.0,100.0,14.3,131.0,19.0,67.0,3.0,19.0,37.0,42.51,44.82,0.49,0.49,0.49,76260.0,13.0,9.0,8.0,30.0,120.0,131.0,24.0,74.0,41.0,15.5,1.33,4.0,8.0,14.0,3.74,15.84,0.887,4.41,2.0,0.0,1.11,0.67,0.0,0.0,1.0,0.17,0.29,0.048,0.0,0.0,4.0,6.26,13.11,0.1,0.1,0.05,0.24,1.22,0.17,1.6,0.23,0.82,0.45,0.45,1.12,5.58,0.8,2.37,2.5,7.31,1.06,3.74,2.07,F,41.0,37.0,31.0,46.0,76.0,64.0,66.0,50.0,48.0,51.0,49.0
8480075,2025,Cameron Crotty,OTT,D,5on5,6,4865.0,117.0,1.02,0.0,0.0,1.0,1.0,5.0,0.14,1.0,2.0,3.0,0.0,0.0,2.0,4.53,2.42,0.65,0.5,0.49,5371.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,14.92,,,,,,,,,,,,1.37,0.0,0.0,0.0,0.0,0.17,0.515,0.0,0.0,0.0,1.17,13.51,0.0,0.0,0.17,0.17,0.83,0.02,0.17,0.33,0.5,0.33,0.0,0.74,3.7,0.1,3.35,1.79,0.74,1.48,2.22,1.48,D,40.0,16.0,47.0,55.0,18.0,10.0,93.0,2.0,99.0,62.0,52.0
8483709,2025,Abram Wiebe,CGY,D,5on5,4,2881.0,69.0,-0.95,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,2.0,1.0,0.0,1.0,1.4,3.63,0.28,0.41,0.38,2885.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,12.02,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.02,1.75,4.54,2.5,0.0,2.5,1.25,D,7.0,16.0,7.0,2.0,3.0,44.0,7.0,1.0,3.0,8.0,5.0
8480245,2025,Olle Lycksell,OTT,R,5on5,7,4143.0,95.0,1.07,1.0,0.0,1.0,2.0,7.0,0.68,4.0,1.0,1.0,0.0,1.0,4.0,1.95,2.38,0.45,0.44,0.42,4148.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,1.0,4.0,9.88,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.86,0.14,0.0,0.14,0.29,1.0,0.1,0.57,0.14,0.14,0.57,0.87,1.74,6.08,0.59,1.69,2.07,3.48,0.87,0.87,3.48,F,53.0,77.0,69.0,59.0,34.0,35.0,48.0,86.0,24.0,16.0,10.0
8483546,2025,Marshall Rifai,TOR,D,5on5,1,580.0,14.0,-0.17,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.21,0.63,0.25,0.38,0.29,580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.67,,,,,,,,,,,,,,,,,,,,,,,9.67,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,1.0,1.0,0.0,0.0,6.21,0.06,1.3,3.91,0.0,0.0,6.21,6.21,D,7.0,16.0,7.0,96.0,8.0,2.0,7.0,94.0,2.0,5.0,2.0
8478831,2025,Kevin Stenlund,UTA,C,5on5,80,52495.0,1277.0,12.9,2.0,3.0,4.0,9.0,53.0,5.71,37.0,8.0,36.0,10.0,9.0,40.0,26.02,35.99,0.42,0.47,0.47,69497.0,4.0,8.0,6.0,18.0,66.0,43.0,13.0,50.0,61.0,14.48,0.23,0.0,0.0,1.0,0.09,0.54,0.74,0.0,8.0,0.0,0.62,2.73,1.0,1.0,6.0,0.67,2.88,0.095,0.27,0.0,4.0,7.53,10.94,0.02,0.04,0.05,0.11,0.66,0.07,0.46,0.1,0.45,0.5,0.14,0.62,3.63,0.39,1.78,2.47,2.54,0.55,2.47,2.74,F,16.0,18.0,15.0,10.0,12.0,24.0,23.0,74.0,14.0,34.0,33.0
8481178,2025,Egor Zamula,CBJ,D,5on5,33,24786.0,527.0,4.55,0.0,2.0,1.0,3.0,18.0,0.5,7.0,6.0,27.0,2.0,0.0,40.0,13.91,16.52,0.46,0.48,0.48,25873.0,0.0,2.0,1.0,3.0,18.0,7.0,6.0,27.0,40.0,13.07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.1,0.024,0.0,0.0,0.0,16.73,12.52,0.0,0.06,0.03,0.09,0.55,0.02,0.21,0.18,0.82,1.21,0.0,0.44,2.61,0.07,2.02,2.4,1.02,0.87,3.92,5.81,D,20.0,16.0,22.0,18.0,9.0,14.0,61.0,91.0,31.0,44.0,42.0
8484255,2025,Jason Polin,COL,R,5on5,4,1819.0,46.0,0.9,0.0,0.0,0.0,0.0,0.0,0.19,11.0,0.0,0.0,0.0,0.0,3.0,1.02,0.23,0.81,0.63,0.66,1819.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,7.58,,,,,,,,,,,,,,,,,,,,,,,7.58,0.0,0.0,0.0,0.0,0.0,0.05,2.75,0.0,0.0,0.75,0.0,0.0,0.0,0.38,2.02,0.46,21.77,0.0,0.0,5.94,F,5.0,9.0,5.0,1.0,11.0,97.0,6.0,99.0,100.0,100.0,100.0
8477989,2025,Christian Dvorak,PHI,C,5on5,80,67478.0,1438.0,43.51,12.0,14.0,7.0,33.0,107.0,15.14,35.0,15.0,52.0,11.0,10.0,41.0,45.96,50.18,0.48,0.46,0.46,88605.0,18.0,23.0,10.0,51.0,151.0,38.0,20.0,62.0,52.0,18.46,1.55,3.0,4.0,22.0,3.61,13.63,0.883,1.94,5.0,0.0,0.88,1.92,0.0,1.0,11.0,0.99,2.11,0.085,0.39,0.0,3.0,8.85,14.06,0.15,0.18,0.09,0.41,1.34,0.19,0.44,0.19,0.65,0.51,0.64,1.76,5.71,0.81,2.45,2.68,1.87,0.8,2.77,2.19,F,78.0,57.0,71.0,49.0,77.0,17.0,44.0,55.0,42.0,27.0,25.0
8481477,2025,Nico Sturm,MIN,C,5on5,49,26580.0,593.0,4.5,3.0,1.0,3.0,7.0,29.0,4.53,54.0,5.0,18.0,8.0,0.0,17.0,17.89,17.16,0.51,0.44,0.47,32170.0,5.0,2.0,4.0,11.0,37.0,55.0,10.0,20.0,19.0,10.94,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.62,1.0,1.0,7.0,0.51,1.37,0.103,0.76,0.0,5.0,8.98,9.04,0.06,0.02,0.06,0.14,0.59,0.09,1.1,0.1,0.37,0.35,0.41,0.95,3.93,0.61,2.42,2.32,7.31,0.68,2.44,2.3,F,21.0,34.0,25.0,12.0,39.0,64.0,31.0,58.0,63.0,16.0,33.0
8478398,2025,Kyle Connor,WPG,L,5on5,82,79538.0,1445.0,83.49,25.0,19.0,11.0,55.0,193.0,18.37,34.0,16.0,53.0,8.0,15.0,16.0,54.98,59.22,0.48,0.49,0.49,105811.0,39.0,33.0,20.0,92.0,274.0,36.0,21.0,69.0,19.0,21.51,3.01,5.0,19.0,44.0,6.85,34.49,0.904,4.61,2.0,0.0,0.89,1.01,1.0,2.0,12.0,1.57,3.54,0.281,1.45,0.0,2.0,6.59,16.17,0.3,0.23,0.13,0.67,2.35,0.22,0.41,0.2,0.65,0.2,1.13,2.49,8.74,0.83,2.49,2.68,1.54,0.72,2.4,0.72,F,98.0,93.0,95.0,95.0,80.0,13.0,36.0,6.0,42.0,51.0,49.0
8476453,2025,Nikita Kucherov,TBL,R,5on5,76,68276.0,1406.0,127.56,25.0,25.0,19.0,69.0,149.0,15.26,31.0,18.0,76.0,13.0,20.0,26.0,63.51,49.16,0.56,0.56,0.56,92728.0,44.0,51.0,35.0,130.0,231.0,36.0,21.0,124.0,29.0,20.34,4.03,7.0,33.0,51.0,7.54,39.05,0.889,6.47,0.0,1.0,0.95,0.02,1.0,1.0,1.0,0.23,0.23,0.295,50.0,0.0,0.0,27.5,14.97,0.33,0.33,0.25,0.91,1.96,0.2,0.41,0.24,1.0,0.34,1.32,3.64,7.86,0.8,3.35,2.59,1.63,0.95,4.01,1.37,F,99.0,97.0,99.0,89.0,76.0,14.0,56.0,22.0,88.0,91.0,92.0
8482705,2025,Cole Sillinger,CBJ,C,5on5,81,66081.0,1391.0,33.0,5.0,9.0,10.0,24.0,116.0,11.4,107.0,25.0,56.0,17.0,7.0,35.0,47.86,43.73,0.52,0.5,0.5,73974.0,8.0,13.0,12.0,33.0,136.0,112.0,31.0,58.0,44.0,15.22,0.27,0.0,1.0,4.0,0.3,2.58,0.918,2.72,2.0,0.0,0.62,0.77,0.0,0.0,3.0,0.26,0.51,0.053,0.0,0.0,3.0,8.78,13.6,0.06,0.11,0.12,0.3,1.43,0.14,1.32,0.31,0.69,0.43,0.27,1.31,6.32,0.62,2.61,2.38,5.83,1.36,3.05,1.91,F,56.0,23.0,43.0,65.0,41.0,54.0,83.0,44.0,69.0,61.0,58.0
8481581,2025,Thomas Harley,DAL,D,5on5,70,80998.0,1438.0,32.77,3.0,10.0,11.0,24.0,92.0,4.73,35.0,32.0,72.0,12.0,3.0,119.0,56.69,58.56,0.49,0.48,0.47,96837.0,6.0,16.0,14.0,36.0,113.0,39.0,36.0,84.0,148.0,23.06,1.57,1.0,7.0,9.0,2.41,12.72,0.88,3.81,13.0,1.0,0.94,1.34,0.0,0.0,1.0,0.07,0.88,0.07,0.0,3.0,2.0,7.44,19.29,0.04,0.14,0.16,0.34,1.31,0.07,0.5,0.46,1.03,1.7,0.13,1.07,4.09,0.21,2.52,2.6,1.56,1.42,3.2,5.29,D,84.0,49.0,76.0,68.0,74.0,28.0,92.0,82.0,50.0,44.0,34.0
8483490,2025,Pavel Mintyukov,ANA,D,5on5,73,66200.0,1477.0,24.72,7.0,2.0,8.0,17.0,68.0,4.9,33.0,14.0,58.0,7.0,12.0,82.0,49.74,50.6,0.5,0.49,0.5,80703.0,8.0,4.0,10.0,22.0,79.0,39.0,18.0,66.0,112.0,18.43,0.76,0.0,2.0,3.0,0.1,4.51,0.82,2.16,14.0,0.0,1.07,2.12,0.0,1.0,5.0,0.41,1.92,0.085,0.39,1.0,3.0,7.98,15.11,0.1,0.03,0.11,0.23,0.93,0.07,0.45,0.19,0.79,1.12,0.38,0.92,3.7,0.27,2.7,2.75,1.79,0.76,3.15,4.46,D,62.0,89.0,66.0,55.0,90.0,32.0,49.0,63.0,59.0,53.0,62.0
8477494,2025,Jonathan Drouin,STL,L,5on5,64,50934.0,1064.0,25.06,3.0,8.0,2.0,13.0,70.0,8.01,15.0,13.0,32.0,3.0,9.0,27.0,32.06,37.56,0.46,0.51,0.51,64768.0,4.0,13.0,7.0,24.0,87.0,18.0,14.0,42.0,32.0,16.87,2.59,1.0,6.0,11.0,2.06,15.36,0.854,2.17,0.0,0.0,0.95,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.26,0.05,0.12,0.03,0.2,1.09,0.13,0.23,0.2,0.5,0.42,0.21,0.92,4.95,0.57,2.27,2.65,1.06,0.92,2.26,1.91,F,33.0,20.0,24.0,30.0,30.0,8.0,53.0,44.0,29.0,68.0,66.0
8481186,2025,Logan O'Connor,COL,R,5on5,13,7771.0,174.0,4.46,0.0,1.0,1.0,2.0,11.0,0.71,11.0,3.0,5.0,1.0,4.0,3.0,4.75,4.35,0.52,0.57,0.58,8927.0,0.0,1.0,1.0,2.0,13.0,11.0,3.0,6.0,3.0,11.44,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.32,0.0,0.0,2.0,0.4,0.49,0.355,0.0,0.0,0.0,3.12,9.96,0.0,0.08,0.08,0.15,0.85,0.05,0.85,0.23,0.38,0.23,0.0,0.93,5.1,0.33,2.2,2.02,5.1,1.39,2.32,1.39,F,23.0,9.0,25.0,35.0,8.0,48.0,85.0,24.0,69.0,93.0,95.0
8475287,2025,Erik Haula,NSH,L,5on5,81,60854.0,1345.0,28.86,9.0,3.0,8.0,20.0,97.0,11.51,112.0,11.0,46.0,24.0,7.0,43.0,41.34,45.71,0.47,0.49,0.47,81036.0,14.0,8.0,16.0,38.0,127.0,118.0,15.0,59.0,51.0,16.67,1.45,4.0,12.0,16.0,2.2,11.62,0.813,6.12,5.0,0.0,1.37,1.96,1.0,2.0,10.0,0.83,2.31,0.112,0.76,1.0,4.0,6.91,12.52,0.11,0.04,0.1,0.25,1.2,0.14,1.38,0.14,0.57,0.53,0.53,1.18,5.74,0.68,2.45,2.7,6.63,0.65,2.72,2.54,F,45.0,45.0,34.0,50.0,53.0,60.0,29.0,69.0,35.0,51.0,33.0
8485391,2025,Anton Frondell,CHI,C,5on5,12,9728.0,198.0,5.68,3.0,3.0,1.0,7.0,25.0,1.9,8.0,2.0,9.0,2.0,1.0,13.0,6.32,11.66,0.35,0.4,0.4,12739.0,3.0,3.0,3.0,9.0,36.0,8.0,2.0,11.0,13.0,17.69,3.23,0.0,1.0,10.0,1.26,3.92,0.91,1.55,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.51,0.25,0.25,0.08,0.58,2.08,0.16,0.67,0.17,0.75,1.08,1.11,2.59,9.25,0.7,2.34,4.31,2.96,0.74,3.33,4.81,F,95.0,92.0,96.0,96.0,56.0,30.0,37.0,96.0,5.0,7.0,7.0
8473533,2025,Jordan Staal,CAR,C,5on5,75,57013.0,1296.0,53.69,14.0,9.0,4.0,27.0,82.0,13.09,160.0,13.0,42.0,5.0,10.0,36.0,44.34,37.34,0.54,0.59,0.58,72844.0,20.0,11.0,5.0,36.0,107.0,166.0,16.0,46.0,48.0,16.19,0.77,4.0,4.0,16.0,2.53,9.32,0.944,4.13,5.0,0.0,0.57,2.09,0.0,1.0,2.0,0.28,2.6,0.1,0.38,0.0,3.0,8.96,12.67,0.19,0.12,0.05,0.36,1.09,0.17,2.13,0.17,0.56,0.48,0.88,1.7,5.18,0.83,2.8,2.36,10.1,0.82,2.65,2.27,F,69.0,78.0,67.0,36.0,80.0,76.0,45.0,57.0,80.0,96.0,95.0
